ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-CC-5264-01A-01D-A12Z-10	1.0	0.0	2.0	1.0	2.0	2.0	0.0	1.0	3.0	6.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	0.0	1.0	2.0	5.0	2.0	0.0	5.0	0.0	2.0	3.0	3.0	1.0	1.0	2.0	2.0	0.0	0.0	4.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0	3.0	3.0	1.0	2.0	1.0	3.0	0.0	4.0	3.0	4.0	4.0	3.0	7.0	1.0	7.0	2.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
TCGA-CC-A123-01A-11D-A12Z-10	1.0	2.0	2.0	0.0	2.0	1.0	4.0	1.0	4.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	1.0	2.0	1.0	2.0	4.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0	4.0	3.0	24.0	2.0	7.0	2.0	3.0	1.0	4.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0
TCGA-CC-A1HT-01A-11D-A12Z-10	2.0	1.0	3.0	1.0	3.0	5.0	0.0	5.0	3.0	5.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0	3.0	1.0	3.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	3.0	4.0	1.0	4.0	3.0	7.0	4.0	4.0	8.0	4.0	3.0	6.0	2.0	0.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	3.0	3.0	0.0	4.0	1.0	0.0	1.0	2.0	1.0	3.0	3.0	4.0	3.0	0.0	3.0	3.0	11.0	4.0	2.0	4.0	5.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0
TCGA-CC-A3M9-01A-11D-A20W-10	5.0	1.0	1.0	3.0	3.0	7.0	5.0	2.0	4.0	5.0	6.0	5.0	3.0	2.0	1.0	7.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	2.0	7.0	1.0	1.0	7.0	1.0	5.0	2.0	2.0	7.0	4.0	4.0	3.0	2.0	5.0	0.0	2.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	5.0	3.0	5.0	2.0	2.0	6.0	4.0	5.0	1.0	3.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0
TCGA-CC-A3MA-01A-11D-A20W-10	0.0	1.0	2.0	1.0	3.0	3.0	2.0	1.0	1.0	4.0	4.0	1.0	1.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	3.0	4.0	3.0	4.0	2.0	4.0	4.0	4.0	9.0	6.0	3.0	4.0	4.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	6.0	2.0	6.0	3.0	3.0	2.0	2.0	1.0	3.0	4.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-CC-A3MB-01A-11D-A20W-10	25.0	33.0	22.0	25.0	36.0	40.0	23.0	27.0	38.0	44.0	31.0	26.0	35.0	60.0	10.0	24.0	9.0	13.0	0.0	4.0	12.0	8.0	9.0	18.0	2.0	12.0	6.0	18.0	15.0	20.0	18.0	22.0	21.0	21.0	51.0	24.0	26.0	20.0	48.0	30.0	29.0	32.0	33.0	35.0	26.0	45.0	25.0	22.0	4.0	14.0	14.0	9.0	10.0	14.0	25.0	24.0	10.0	8.0	16.0	4.0	4.0	10.0	10.0	8.0	25.0	18.0	30.0	30.0	10.0	25.0	25.0	39.0	15.0	25.0	8.0	11.0	9.0	19.0	14.0	5.0	0.0	2.0	8.0	4.0	7.0	6.0	2.0	14.0	2.0	2.0	2.0	6.0	4.0	4.0	6.0	8.0
TCGA-CC-A3MC-01A-11D-A22F-10	1.0	2.0	1.0	3.0	4.0	3.0	0.0	0.0	4.0	5.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	4.0	3.0	5.0	3.0	3.0	3.0	6.0	2.0	2.0	2.0	1.0	3.0	5.0	0.0	7.0	2.0	7.0	18.0	40.0	6.0	4.0	3.0	7.0	1.0	3.0	5.0	11.0	0.0	5.0	3.0	5.0	1.0	1.0	1.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
TCGA-CC-A5UC-01A-11D-A28X-10	1.0	3.0	0.0	0.0	3.0	6.0	1.0	4.0	6.0	2.0	3.0	3.0	2.0	3.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	7.0	0.0	5.0	1.0	6.0	5.0	1.0	5.0	9.0	5.0	3.0	2.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	1.0	5.0	2.0	2.0	5.0	0.0	2.0	4.0	7.0	1.0	3.0	2.0	2.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
TCGA-CC-A5UD-01A-11D-A28X-10	1.0	3.0	1.0	1.0	5.0	4.0	3.0	6.0	5.0	8.0	2.0	8.0	2.0	8.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	3.0	2.0	2.0	5.0	1.0	2.0	0.0	0.0	0.0	1.0	3.0	5.0	5.0	3.0	4.0	4.0	9.0	4.0	7.0	1.0	6.0	3.0	3.0	3.0	3.0	1.0	1.0	3.0	9.0	0.0	1.0	2.0	4.0	3.0	1.0	0.0	3.0	0.0	0.0	3.0	2.0	0.0	2.0	2.0	3.0	2.0	0.0	2.0	2.0	5.0	2.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0
TCGA-CC-A5UE-01A-11D-A28X-10	0.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-CC-A7IE-01A-21D-A382-10	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	2.0	0.0	2.0	4.0	2.0	4.0	4.0	2.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-CC-A7IF-01A-11D-A33K-10	1.0	2.0	1.0	0.0	12.0	5.0	18.0	5.0	1.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	2.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0
TCGA-CC-A7IG-01A-11D-A33K-10	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	2.0	4.0	4.0	0.0	0.0	2.0	2.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-CC-A7IH-01A-11D-A33K-10	2.0	1.0	3.0	1.0	2.0	0.0	1.0	3.0	3.0	6.0	0.0	2.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	1.0	4.0	3.0	3.0	4.0	4.0	5.0	4.0	4.0	5.0	6.0	3.0	3.0	3.0	2.0	2.0	0.0	2.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	10.0	4.0	1.0	2.0	3.0	11.0	2.0	2.0	4.0	6.0	2.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
TCGA-CC-A7II-01A-11D-A33K-10	3.0	0.0	3.0	2.0	4.0	3.0	3.0	0.0	3.0	1.0	2.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	2.0	0.0	1.0	4.0	1.0	1.0	2.0	6.0	6.0	5.0	2.0	7.0	2.0	7.0	5.0	1.0	6.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	4.0	8.0	10.0	1.0	8.0	5.0	10.0	3.0	2.0	4.0	7.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
TCGA-CC-A7IJ-01A-11D-A33Q-10	0.0	2.0	0.0	9.0	0.0	0.0	5.0	2.0	0.0	6.0	0.0	6.0	2.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	4.0	9.0	3.0	7.0	5.0	6.0	6.0	2.0	6.0	9.0	2.0	0.0	4.0	4.0	5.0	0.0	6.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	2.0	4.0	4.0	0.0	6.0	6.0	2.0	4.0	0.0	4.0	2.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
TCGA-CC-A7IK-01A-12D-A33Q-10	0.0	2.0	1.0	0.0	11.0	5.0	15.0	3.0	3.0	3.0	1.0	1.0	5.0	3.0	1.0	5.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	5.0	1.0	5.0	1.0	5.0	5.0	5.0	1.0	11.0	4.0	4.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	1.0	4.0	0.0	3.0	2.0	11.0	4.0	7.0	0.0	11.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
TCGA-CC-A7IL-01A-11D-A33Q-10	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	2.0	4.0	0.0	0.0	3.0	3.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	2.0	3.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TCGA-CC-A8HS-01A-11D-A35Z-10	0.0	1.0	1.0	1.0	6.0	1.0	3.0	2.0	2.0	4.0	2.0	2.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	5.0	0.0	2.0	1.0	2.0	1.0	1.0	5.0	7.0	3.0	8.0	1.0	2.0	4.0	4.0	1.0	5.0	2.0	5.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	3.0	0.0	1.0	1.0	4.0	1.0	2.0	4.0	6.0	1.0	2.0	5.0	6.0	0.0	3.0	3.0	2.0	2.0	2.0	4.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
TCGA-CC-A8HT-01A-11D-A35Z-10	0.0	1.0	1.0	1.0	2.0	3.0	2.0	1.0	5.0	2.0	3.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	3.0	2.0	2.0	6.0	0.0	2.0	5.0	2.0	3.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	2.0	3.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	3.0	1.0	0.0	3.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-CC-A8HU-01A-11D-A35Z-10	5.0	6.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	4.0	0.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	3.0	0.0	5.0	5.0	1.0	0.0	5.0	3.0	3.0	1.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	4.0	3.0	0.0	0.0	6.0	2.0	6.0	0.0	7.0	0.0	8.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
TCGA-CC-A8HV-01A-11D-A35Z-10	1.0	2.0	0.0	2.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	1.0	2.0	3.0	1.0	2.0	3.0	1.0	2.0	4.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	1.0	0.0	0.0	3.0	3.0	2.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0
TCGA-CC-A9FS-01A-11D-A36X-10	4.0	3.0	3.0	2.0	5.0	4.0	2.0	1.0	2.0	4.0	1.0	2.0	1.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	3.0	3.0	1.0	2.0	1.0	4.0	2.0	4.0	4.0	2.0	2.0	1.0	5.0	4.0	6.0	3.0	4.0	4.0	6.0	1.0	8.0	5.0	2.0	0.0	2.0	2.0	0.0	2.0	1.0	0.0	3.0	1.0	2.0	1.0	1.0	1.0	0.0	3.0	1.0	3.0	3.0	1.0	2.0	2.0	2.0	3.0	4.0	3.0	2.0	3.0	2.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
TCGA-CC-A9FU-01A-11D-A36X-10	1.0	3.0	2.0	1.0	5.0	6.0	3.0	2.0	2.0	3.0	1.0	2.0	5.0	2.0	0.0	2.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	4.0	4.0	1.0	2.0	1.0	5.0	2.0	5.0	6.0	3.0	5.0	5.0	4.0	2.0	1.0	4.0	2.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	4.0	1.0	1.0	1.0	1.0	9.0	3.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
TCGA-CC-A9FV-01A-11D-A36X-10	13.0	7.0	12.0	6.0	7.0	4.0	10.0	4.0	7.0	11.0	17.0	17.0	3.0	3.0	8.0	9.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	3.0	0.0	2.0	2.0	5.0	3.0	1.0	2.0	9.0	4.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0
TCGA-CC-A9FW-01A-11D-A36X-10	2.0	2.0	1.0	1.0	1.0	4.0	1.0	4.0	1.0	3.0	3.0	1.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	4.0	0.0	2.0	5.0	1.0	2.0	3.0	4.0	2.0	6.0	1.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	4.0	3.0	1.0	2.0	3.0	2.0	2.0	6.0	3.0	0.0	3.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
TCGA-DD-A113-01A-11D-A12Z-10	1.0	0.0	0.0	0.0	5.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	5.0	6.0	3.0	0.0	7.0	6.0	2.0	3.0	4.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	4.0	1.0	2.0	2.0	1.0	3.0	0.0	2.0	3.0	1.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
TCGA-DD-A114-01A-11D-A12Z-10	1.0	5.0	2.0	4.0	2.0	5.0	0.0	2.0	2.0	2.0	2.0	2.0	6.0	5.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	2.0	2.0	3.0	5.0	1.0	0.0	4.0	4.0	4.0	1.0	4.0	1.0	8.0	6.0	4.0	5.0	7.0	7.0	2.0	3.0	3.0	7.0	6.0	4.0	2.0	4.0	4.0	0.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	4.0	2.0	5.0	3.0	2.0	7.0	4.0	8.0	2.0	3.0	1.0	5.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
TCGA-DD-A115-01A-11D-A12Z-10	1.0	1.0	1.0	0.0	3.0	4.0	0.0	1.0	4.0	3.0	1.0	0.0	1.0	5.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	6.0	1.0	1.0	5.0	7.0	4.0	4.0	5.0	7.0	3.0	1.0	1.0	4.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	6.0	4.0	2.0	3.0	5.0	4.0	1.0	0.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
TCGA-DD-A116-01A-11D-A12Z-10	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	11.0	2.0	7.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	5.0	6.0	2.0	4.0	3.0	4.0	2.0	8.0	2.0	0.0	10.0	6.0	6.0	7.0	4.0	6.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	2.0	4.0	4.0	1.0	0.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	3.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0
TCGA-DD-A118-01A-11D-A12Z-10	1.0	2.0	0.0	0.0	4.0	3.0	1.0	0.0	2.0	3.0	4.0	2.0	1.0	4.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	3.0	1.0	5.0	2.0	5.0	2.0	5.0	3.0	3.0	2.0	8.0	3.0	4.0	1.0	2.0	3.0	1.0	2.0	9.0	5.0	14.0	5.0	27.0	4.0	5.0	0.0	2.0	1.0	8.0	2.0	10.0	1.0	6.0	0.0	2.0	2.0	3.0	2.0	2.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
TCGA-DD-A119-01A-11D-A12Z-10	3.0	2.0	0.0	1.0	2.0	2.0	3.0	1.0	6.0	1.0	2.0	0.0	0.0	4.0	4.0	6.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	4.0	3.0	1.0	1.0	0.0	4.0	5.0	4.0	4.0	5.0	3.0	5.0	3.0	1.0	1.0	2.0	4.0	1.0	2.0	3.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	10.0	2.0	8.0	7.0	1.0	1.0	2.0	4.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
